ic,family,run,init,amp_K,lead_hr,stat,pole,value,p_hPa,r_km
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025091700,2025091700,5.5,24,p90,upperlevel,-0.012845,356.74,190.71
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092000,2025092000,5.5,24,max,lowlevel,0.03348,700.0,61.66
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092000,2025092000,5.5,24,p95,lowlevel,0.014025,786.24,67.13
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092000,2025092000,5.5,24,p90,lowlevel,0.009774,811.0,81.09
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092000,2025092000,5.5,24,max,upperlevel,-0.059891,200.0,59.93
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092000,2025092000,5.5,24,p95,upperlevel,-0.033797,268.06,78.1
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092000,2025092000,5.5,24,p90,upperlevel,-0.026116,280.72,101.36
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092100,2025092100,5.5,24,max,lowlevel,0.023514,850.0,114.44
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092100,2025092100,5.5,24,p95,lowlevel,0.010549,849.14,113.74
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092100,2025092100,5.5,24,p90,lowlevel,0.007743,849.65,137.7
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092100,2025092100,5.5,24,max,upperlevel,-0.060366,200.0,59.94
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092100,2025092100,5.5,24,p95,upperlevel,-0.041467,252.79,113.57
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092100,2025092100,5.5,24,p90,upperlevel,-0.03345,261.77,130.22
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092200,2025092200,5.5,24,max,lowlevel,0.021665,700.0,83.49
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092200,2025092200,5.5,24,p95,lowlevel,0.009231,727.41,94.61
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092200,2025092200,5.5,24,p90,lowlevel,0.006607,759.89,99.92
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092200,2025092200,5.5,24,max,upperlevel,-0.036246,300.0,61.65
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092200,2025092200,5.5,24,p95,upperlevel,-0.017615,275.17,103.53
axisym,dq_offcore,sweepdqoff_5p5K_24h_init2025092200,2025092200,5.5,24,p90,upperlevel,-0.014181,287.53,126.18
axisym,dq_offcore,sweepdqoff_6K_24h_init2025091700,2025091700,6.0,24,max,lowlevel,0.005945,850.0,99.35
axisym,dq_offcore,sweepdqoff_6K_24h_init2025091700,2025091700,6.0,24,p95,lowlevel,0.003384,866.74,140.42
axisym,dq_offcore,sweepdqoff_6K_24h_init2025091700,2025091700,6.0,24,p90,lowlevel,0.002838,878.04,157.21
axisym,dq_offcore,sweepdqoff_6K_24h_init2025091700,2025091700,6.0,24,max,upperlevel,-0.039413,400.0,121.23
axisym,dq_offcore,sweepdqoff_6K_24h_init2025091700,2025091700,6.0,24,p95,upperlevel,-0.01861,360.32,186.29
axisym,dq_offcore,sweepdqoff_6K_24h_init2025091700,2025091700,6.0,24,p90,upperlevel,-0.014004,356.95,190.66
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092000,2025092000,6.0,24,max,lowlevel,0.035623,700.0,61.66
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092000,2025092000,6.0,24,p95,lowlevel,0.014895,786.0,67.07
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092000,2025092000,6.0,24,p90,lowlevel,0.010344,811.91,80.97
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092000,2025092000,6.0,24,max,upperlevel,-0.065429,200.0,59.93
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092000,2025092000,6.0,24,p95,upperlevel,-0.036277,266.67,77.25
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092000,2025092000,6.0,24,p90,upperlevel,-0.02802,280.81,100.02
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092100,2025092100,6.0,24,max,lowlevel,0.025724,850.0,114.44
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092100,2025092100,6.0,24,p95,lowlevel,0.011447,847.53,116.04
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092100,2025092100,6.0,24,p90,lowlevel,0.008396,850.07,137.95
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092100,2025092100,6.0,24,max,upperlevel,-0.064847,200.0,59.94
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092100,2025092100,6.0,24,p95,upperlevel,-0.045401,254.18,114.89
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092100,2025092100,6.0,24,p90,upperlevel,-0.036646,260.6,129.9
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092200,2025092200,6.0,24,max,lowlevel,0.02345,700.0,83.49
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092200,2025092200,6.0,24,p95,lowlevel,0.010036,726.08,94.08
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092200,2025092200,6.0,24,p90,lowlevel,0.00718,759.74,99.87
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092200,2025092200,6.0,24,max,upperlevel,-0.039534,300.0,61.65
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092200,2025092200,6.0,24,p95,upperlevel,-0.019199,275.62,101.46
axisym,dq_offcore,sweepdqoff_6K_24h_init2025092200,2025092200,6.0,24,p90,upperlevel,-0.015459,286.73,126.22
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025091700,2025091700,6.5,24,max,lowlevel,0.006282,850.0,99.35
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025091700,2025091700,6.5,24,p95,lowlevel,0.0036,861.8,141.02
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025091700,2025091700,6.5,24,p90,lowlevel,0.003017,876.85,158.76
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025091700,2025091700,6.5,24,max,upperlevel,-0.043077,400.0,121.23
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025091700,2025091700,6.5,24,p95,upperlevel,-0.020164,360.24,186.99
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025091700,2025091700,6.5,24,p90,upperlevel,-0.015208,355.51,190.75
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092000,2025092000,6.5,24,max,lowlevel,0.037658,700.0,61.66
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092000,2025092000,6.5,24,p95,lowlevel,0.015733,783.85,67.4
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092000,2025092000,6.5,24,p90,lowlevel,0.010886,811.74,80.93
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092000,2025092000,6.5,24,max,upperlevel,-0.070777,200.0,59.93
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092000,2025092000,6.5,24,p95,upperlevel,-0.038686,264.2,76.9
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092000,2025092000,6.5,24,p90,upperlevel,-0.029885,280.58,99.5
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092100,2025092100,6.5,24,max,lowlevel,0.027817,850.0,114.44
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092100,2025092100,6.5,24,p95,lowlevel,0.01227,848.56,116.18
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092100,2025092100,6.5,24,p90,lowlevel,0.008988,848.59,138.19
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092100,2025092100,6.5,24,max,upperlevel,-0.069938,250.0,87.61
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092100,2025092100,6.5,24,p95,upperlevel,-0.04924,253.67,113.91
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092100,2025092100,6.5,24,p90,upperlevel,-0.039773,263.95,130.09
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092200,2025092200,6.5,24,max,lowlevel,0.025315,700.0,83.49
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092200,2025092200,6.5,24,p95,lowlevel,0.010882,728.78,93.52
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092200,2025092200,6.5,24,p90,lowlevel,0.007782,760.85,99.42
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092200,2025092200,6.5,24,max,upperlevel,-0.042675,300.0,61.65
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092200,2025092200,6.5,24,p95,upperlevel,-0.020739,277.73,102.86
axisym,dq_offcore,sweepdqoff_6p5K_24h_init2025092200,2025092200,6.5,24,p90,upperlevel,-0.016723,284.55,127.28
axisym,dq_offcore,sweepdqoff_7K_24h_init2025091700,2025091700,7.0,24,max,lowlevel,0.006536,850.0,99.35
axisym,dq_offcore,sweepdqoff_7K_24h_init2025091700,2025091700,7.0,24,p95,lowlevel,0.003776,864.11,143.35
axisym,dq_offcore,sweepdqoff_7K_24h_init2025091700,2025091700,7.0,24,p90,lowlevel,0.003167,877.68,159.04
axisym,dq_offcore,sweepdqoff_7K_24h_init2025091700,2025091700,7.0,24,max,upperlevel,-0.04711,400.0,121.23
axisym,dq_offcore,sweepdqoff_7K_24h_init2025091700,2025091700,7.0,24,p95,upperlevel,-0.021779,358.85,187.54
axisym,dq_offcore,sweepdqoff_7K_24h_init2025091700,2025091700,7.0,24,p90,upperlevel,-0.016449,354.32,191.02
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092000,2025092000,7.0,24,max,lowlevel,0.039618,700.0,61.66
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092000,2025092000,7.0,24,p95,lowlevel,0.016547,783.6,67.42
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092000,2025092000,7.0,24,p90,lowlevel,0.0114,812.08,80.96
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092000,2025092000,7.0,24,max,upperlevel,-0.076218,200.0,59.93
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092000,2025092000,7.0,24,p95,upperlevel,-0.041164,262.23,76.59
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092000,2025092000,7.0,24,p90,upperlevel,-0.031799,279.97,98.54
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092100,2025092100,7.0,24,max,lowlevel,0.029759,850.0,114.44
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092100,2025092100,7.0,24,p95,lowlevel,0.013019,846.54,116.58
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092100,2025092100,7.0,24,p90,lowlevel,0.009533,848.16,138.18
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092100,2025092100,7.0,24,max,upperlevel,-0.075387,250.0,87.61
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092100,2025092100,7.0,24,p95,upperlevel,-0.052934,253.51,112.32
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092100,2025092100,7.0,24,p90,upperlevel,-0.042782,263.39,129.5
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092200,2025092200,7.0,24,max,lowlevel,0.027044,700.0,83.49
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092200,2025092200,7.0,24,p95,lowlevel,0.011694,727.47,93.23
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092200,2025092200,7.0,24,p90,lowlevel,0.008358,759.57,99.94
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092200,2025092200,7.0,24,max,upperlevel,-0.046067,300.0,61.65
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092200,2025092200,7.0,24,p95,upperlevel,-0.022359,277.72,103.02
axisym,dq_offcore,sweepdqoff_7K_24h_init2025092200,2025092200,7.0,24,p90,upperlevel,-0.018039,285.4,127.36
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025091700,2025091700,7.5,24,max,lowlevel,0.006846,850.0,99.35
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025091700,2025091700,7.5,24,p95,lowlevel,0.003974,859.2,143.62
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025091700,2025091700,7.5,24,p90,lowlevel,0.003326,877.32,159.36
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025091700,2025091700,7.5,24,max,upperlevel,-0.050504,400.0,121.23
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025091700,2025091700,7.5,24,p95,upperlevel,-0.02324,357.9,189.6
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025091700,2025091700,7.5,24,p90,upperlevel,-0.017576,353.48,191.63
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092000,2025092000,7.5,24,max,lowlevel,0.041454,700.0,61.66
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092000,2025092000,7.5,24,p95,lowlevel,0.0173,782.76,68.11
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092000,2025092000,7.5,24,p90,lowlevel,0.011873,811.71,81.0
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092000,2025092000,7.5,24,max,upperlevel,-0.08132,200.0,59.93
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092000,2025092000,7.5,24,p95,upperlevel,-0.04353,259.19,75.35
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092000,2025092000,7.5,24,p90,upperlevel,-0.033622,280.02,97.91
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092100,2025092100,7.5,24,max,lowlevel,0.031624,850.0,114.44
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092100,2025092100,7.5,24,p95,lowlevel,0.01374,848.92,116.36
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092100,2025092100,7.5,24,p90,lowlevel,0.010056,844.71,138.23
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092100,2025092100,7.5,24,max,upperlevel,-0.080999,250.0,87.61
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092100,2025092100,7.5,24,p95,upperlevel,-0.056549,253.75,112.67
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092100,2025092100,7.5,24,p90,upperlevel,-0.045759,262.56,129.17
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092200,2025092200,7.5,24,max,lowlevel,0.028836,700.0,83.49
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092200,2025092200,7.5,24,p95,lowlevel,0.012521,728.81,93.12
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092200,2025092200,7.5,24,p90,lowlevel,0.008948,759.63,99.87
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092200,2025092200,7.5,24,max,upperlevel,-0.049383,300.0,61.65
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092200,2025092200,7.5,24,p95,upperlevel,-0.023979,277.64,101.86
axisym,dq_offcore,sweepdqoff_7p5K_24h_init2025092200,2025092200,7.5,24,p90,upperlevel,-0.019369,285.33,127.55
axisym,dq_offcore,sweepdqoff_8K_24h_init2025091700,2025091700,8.0,24,max,lowlevel,0.007036,850.0,99.35
axisym,dq_offcore,sweepdqoff_8K_24h_init2025091700,2025091700,8.0,24,p95,lowlevel,0.00413,859.64,149.88
axisym,dq_offcore,sweepdqoff_8K_24h_init2025091700,2025091700,8.0,24,p90,lowlevel,0.003457,878.48,162.65
axisym,dq_offcore,sweepdqoff_8K_24h_init2025091700,2025091700,8.0,24,max,upperlevel,-0.054829,400.0,121.23
axisym,dq_offcore,sweepdqoff_8K_24h_init2025091700,2025091700,8.0,24,p95,upperlevel,-0.025084,356.32,190.28
axisym,dq_offcore,sweepdqoff_8K_24h_init2025091700,2025091700,8.0,24,p90,upperlevel,-0.018943,352.39,191.4
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092000,2025092000,8.0,24,max,lowlevel,0.043305,700.0,61.66
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092000,2025092000,8.0,24,p95,lowlevel,0.018096,782.6,68.21
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092000,2025092000,8.0,24,p90,lowlevel,0.012372,811.17,81.71
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092000,2025092000,8.0,24,max,upperlevel,-0.08622,200.0,59.93
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092000,2025092000,8.0,24,p95,upperlevel,-0.045869,259.15,75.18
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092000,2025092000,8.0,24,p90,upperlevel,-0.035427,280.87,96.88
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092100,2025092100,8.0,24,max,lowlevel,0.033527,850.0,114.44
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092100,2025092100,8.0,24,p95,lowlevel,0.014502,846.98,118.25
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092100,2025092100,8.0,24,p90,lowlevel,0.010601,844.87,139.3
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092100,2025092100,8.0,24,max,upperlevel,-0.08647,250.0,87.61
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092100,2025092100,8.0,24,p95,upperlevel,-0.060014,253.07,112.1
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092100,2025092100,8.0,24,p90,upperlevel,-0.048613,262.76,129.17
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092200,2025092200,8.0,24,max,lowlevel,0.03063,700.0,83.49
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092200,2025092200,8.0,24,p95,lowlevel,0.013352,728.82,93.02
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092200,2025092200,8.0,24,p90,lowlevel,0.009532,758.69,99.62
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092200,2025092200,8.0,24,max,upperlevel,-0.052612,300.0,61.65
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092200,2025092200,8.0,24,p95,upperlevel,-0.025534,277.52,103.11
axisym,dq_offcore,sweepdqoff_8K_24h_init2025092200,2025092200,8.0,24,p90,upperlevel,-0.020659,285.06,127.6
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025091700,2025091700,8.5,24,max,lowlevel,0.007268,850.0,99.35
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025091700,2025091700,8.5,24,p95,lowlevel,0.004312,859.1,153.7
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025091700,2025091700,8.5,24,p90,lowlevel,0.0036,879.73,162.73
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025091700,2025091700,8.5,24,max,upperlevel,-0.058327,400.0,121.23
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025091700,2025091700,8.5,24,p95,upperlevel,-0.026724,352.96,190.26
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025091700,2025091700,8.5,24,p90,upperlevel,-0.020194,350.84,191.95
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092000,2025092000,8.5,24,max,lowlevel,0.044901,700.0,61.66
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092000,2025092000,8.5,24,p95,lowlevel,0.018793,784.3,68.12
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092000,2025092000,8.5,24,p90,lowlevel,0.012809,811.25,82.29
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092000,2025092000,8.5,24,max,upperlevel,-0.090742,200.0,59.93
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092000,2025092000,8.5,24,p95,upperlevel,-0.04807,259.17,73.92
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092000,2025092000,8.5,24,p90,upperlevel,-0.037139,279.98,96.01
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092100,2025092100,8.5,24,max,lowlevel,0.035474,850.0,114.44
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092100,2025092100,8.5,24,p95,lowlevel,0.015317,844.1,121.62
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092100,2025092100,8.5,24,p90,lowlevel,0.011171,843.1,139.82
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092100,2025092100,8.5,24,max,upperlevel,-0.091878,250.0,87.61
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092100,2025092100,8.5,24,p95,upperlevel,-0.063277,255.08,110.95
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092100,2025092100,8.5,24,p90,upperlevel,-0.051299,263.3,127.75
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092200,2025092200,8.5,24,max,lowlevel,0.032461,700.0,83.49
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092200,2025092200,8.5,24,p95,lowlevel,0.014185,728.8,92.96
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092200,2025092200,8.5,24,p90,lowlevel,0.010116,758.5,99.56
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092200,2025092200,8.5,24,max,upperlevel,-0.055949,300.0,61.65
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092200,2025092200,8.5,24,p95,upperlevel,-0.027137,277.38,103.5
axisym,dq_offcore,sweepdqoff_8p5K_24h_init2025092200,2025092200,8.5,24,p90,upperlevel,-0.021996,283.44,127.92
axisym,dq_offcore,sweepdqoff_9K_24h_init2025091700,2025091700,9.0,24,max,lowlevel,0.007545,850.0,99.35
axisym,dq_offcore,sweepdqoff_9K_24h_init2025091700,2025091700,9.0,24,p95,lowlevel,0.004498,856.95,153.17
axisym,dq_offcore,sweepdqoff_9K_24h_init2025091700,2025091700,9.0,24,p90,lowlevel,0.003745,878.43,164.68
axisym,dq_offcore,sweepdqoff_9K_24h_init2025091700,2025091700,9.0,24,max,upperlevel,-0.062062,400.0,121.23
axisym,dq_offcore,sweepdqoff_9K_24h_init2025091700,2025091700,9.0,24,p95,upperlevel,-0.028346,348.9,192.38
axisym,dq_offcore,sweepdqoff_9K_24h_init2025091700,2025091700,9.0,24,p90,upperlevel,-0.021388,350.37,192.04
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092000,2025092000,9.0,24,max,lowlevel,0.046747,700.0,61.66
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092000,2025092000,9.0,24,p95,lowlevel,0.019598,784.1,68.34
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092000,2025092000,9.0,24,p90,lowlevel,0.013336,812.85,82.25
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092000,2025092000,9.0,24,max,upperlevel,-0.095222,200.0,59.93
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092000,2025092000,9.0,24,p95,upperlevel,-0.050462,260.12,73.7
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092000,2025092000,9.0,24,p90,upperlevel,-0.039004,280.07,95.37
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092100,2025092100,9.0,24,max,lowlevel,0.037497,850.0,114.44
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092100,2025092100,9.0,24,p95,lowlevel,0.016204,841.17,122.58
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092100,2025092100,9.0,24,p90,lowlevel,0.011781,841.24,139.78
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092100,2025092100,9.0,24,max,upperlevel,-0.097391,250.0,87.61
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092100,2025092100,9.0,24,p95,upperlevel,-0.066557,254.37,108.92
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092100,2025092100,9.0,24,p90,upperlevel,-0.053986,263.44,127.1
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092200,2025092200,9.0,24,max,lowlevel,0.034233,700.0,83.49
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092200,2025092200,9.0,24,p95,lowlevel,0.015047,728.91,92.87
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092200,2025092200,9.0,24,p90,lowlevel,0.010727,758.61,99.5
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092200,2025092200,9.0,24,max,upperlevel,-0.059296,300.0,61.65
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092200,2025092200,9.0,24,p95,upperlevel,-0.028812,275.03,101.68
axisym,dq_offcore,sweepdqoff_9K_24h_init2025092200,2025092200,9.0,24,p90,upperlevel,-0.02336,282.9,127.1
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025091700,2025091700,9.5,24,max,lowlevel,0.007821,850.0,99.35
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025091700,2025091700,9.5,24,p95,lowlevel,0.004694,854.9,152.64
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025091700,2025091700,9.5,24,p90,lowlevel,0.003894,877.58,164.3
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025091700,2025091700,9.5,24,max,upperlevel,-0.065746,400.0,121.23
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025091700,2025091700,9.5,24,p95,upperlevel,-0.030149,345.48,192.09
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025091700,2025091700,9.5,24,p90,upperlevel,-0.022694,349.05,192.85
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092000,2025092000,9.5,24,max,lowlevel,0.048492,700.0,61.66
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092000,2025092000,9.5,24,p95,lowlevel,0.020374,782.18,69.22
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092000,2025092000,9.5,24,p90,lowlevel,0.013856,812.6,82.45
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092000,2025092000,9.5,24,max,upperlevel,-0.099218,200.0,59.93
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092000,2025092000,9.5,24,p95,upperlevel,-0.052699,260.32,73.35
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092000,2025092000,9.5,24,p90,upperlevel,-0.040747,280.23,94.89
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092100,2025092100,9.5,24,max,lowlevel,0.039619,850.0,114.44
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092100,2025092100,9.5,24,p95,lowlevel,0.017162,842.06,122.71
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092100,2025092100,9.5,24,p90,lowlevel,0.012433,840.63,140.13
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092100,2025092100,9.5,24,max,upperlevel,-0.102764,250.0,87.61
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092100,2025092100,9.5,24,p95,upperlevel,-0.069698,256.02,109.4
axisym,dq_offcore,sweepdqoff_9p5K_24h_init2025092100,2025092100,9.5,24,p90,upperlevel,-0.056603,265.24,126.26
